2024-07-26 15:10:37.495839,RX,00083257 DBG CV  10:	0
2024-07-26 15:10:37.549228,RX,00083321 DBG CV  11:	0
2024-07-26 15:10:37.629613,RX,00083385 DBG CV  12:	0
2024-07-26 15:10:37.684027,RX,00083449 DBG CV   1:	0
2024-07-26 15:10:37.735617,RX,00083513 DBG CV   2:	0
2024-07-26 15:10:37.814981,RX,00083577 DBG CV   3:	0
2024-07-26 15:10:37.866947,RX,00083630 DBG CH*  0:	293
2024-07-26 15:10:37.918964,RX,00083694 DBG CV   4:	0
2024-07-26 15:10:37.982911,RX,00083758 DBG CV   5:	0
2024-07-26 15:10:38.049656,RX,00083822 DBG CV   6:	0
2024-07-26 15:10:38.104092,RX,00083875 DBG CH*  1:	0
2024-07-26 15:10:38.181180,RX,00083939 DBG CV   7:	0
2024-07-26 15:10:38.234755,RX,00084003 DBG CV   8:	0
2024-07-26 15:10:38.312250,RX,00084067 DBG CV   9:	0
2024-07-26 15:10:38.368052,RX,00084120 DBG CH*  16:	621
2024-07-26 15:10:38.420577,RX,00084184 DBG CV  10:	0
2024-07-26 15:10:38.473025,RX,00084248 DBG CV  11:	0
2024-07-26 15:10:38.554769,RX,00084312 DBG CV  12:	0
2024-07-26 15:10:38.606127,RX,00084376 DBG CV   1:	0
2024-07-26 15:10:38.687221,RX,00084440 DBG CV   2:	0
2024-07-26 15:10:38.738985,RX,00084504 DBG CV   3:	0
2024-07-26 15:10:38.793199,RX,00084557 DBG CH*  0:	293
2024-07-26 15:10:38.851146,RX,00084621 DBG CV   4:	0
2024-07-26 15:10:38.916460,RX,00084685 DBG CV   5:	0
2024-07-26 15:10:38.969661,RX,00084749 DBG CV   6:	0
2024-07-26 15:10:39.031948,RX,00084802 DBG CH*  1:	0
2024-07-26 15:10:39.108636,RX,00084866 DBG CV   7:	0
2024-07-26 15:10:39.160984,RX,00084930 DBG CV   8:	0
2024-07-26 15:10:39.237914,RX,00084994 DBG CV   9:	0
2024-07-26 15:10:39.289421,RX,00085047 DBG CH*  16:	621
2024-07-26 15:10:39.341602,RX,00085111 DBG CV  10:	0
2024-07-26 15:10:39.418037,RX,00085175 DBG CV  11:	0
2024-07-26 15:10:39.469479,RX,00085239 DBG CV  12:	0
2024-07-26 15:10:39.546128,RX,00085303 DBG CV   1:	0
2024-07-26 15:10:39.597975,RX,00085367 DBG CV   2:	0
2024-07-26 15:10:39.674827,RX,00085431 DBG CV   3:	0
2024-07-26 15:10:39.717023,RX,00085484 DBG CH*  0:	293
2024-07-26 15:10:39.771247,RX,00085548 DBG CV   4:	0
2024-07-26 15:10:39.835958,RX,00085612 DBG CV   5:	0
2024-07-26 15:10:39.904760,RX,00085676 DBG CV   6:	0
2024-07-26 15:10:39.960859,RX,00085729 DBG CH*  1:	0
2024-07-26 15:10:40.041721,RX,00085793 DBG CV   7:	0
2024-07-26 15:10:40.092691,RX,00085857 DBG CV   8:	0
2024-07-26 15:10:40.173825,RX,00085921 DBG CV   9:	0
2024-07-26 15:10:40.201404,RX,00085974 DBG CH*  16:	620
2024-07-26 15:10:40.278263,RX,00086038 DBG CV  10:	0
2024-07-26 15:10:40.330682,RX,00086102 DBG CV  11:	0
2024-07-26 15:10:40.406846,RX,00086166 DBG CV  12:	0
2024-07-26 15:10:40.459762,RX,00086230 DBG CV   1:	0
2024-07-26 15:10:40.540786,RX,00086294 DBG CV   2:	0
2024-07-26 15:10:40.591873,RX,00086358 DBG CV   3:	0
2024-07-26 15:10:40.646417,RX,00086411 DBG CH*  0:	291
2024-07-26 15:10:40.698045,RX,00086475 DBG CV   4:	0
2024-07-26 15:10:40.775156,RX,00086539 DBG CV   5:	0
2024-07-26 15:10:40.826302,RX,00086603 DBG CV   6:	0
2024-07-26 15:10:40.903829,RX,00086656 DBG CH*  1:	0
2024-07-26 15:10:40.954848,RX,00086720 DBG CV   7:	0
2024-07-26 15:10:41.031590,RX,00086784 DBG CV   8:	0
2024-07-26 15:10:41.083567,RX,00086848 DBG CV   9:	0
2024-07-26 15:10:41.136460,RX,00086901 DBG CH*  16:	620
2024-07-26 15:10:41.187486,RX,00086965 DBG CV  10:	0
2024-07-26 15:10:41.264160,RX,00087029 DBG CV  11:	0
2024-07-26 15:10:41.316094,RX,00087093 DBG CV  12:	0
2024-07-26 15:10:41.393124,RX,00087157 DBG CV   1:	0
2024-07-26 15:10:41.447381,RX,00087221 DBG CV   2:	0
2024-07-26 15:10:41.527770,RX,00087285 DBG CV   3:	0
2024-07-26 15:10:41.556172,RX,00087338 DBG CH*  0:	292
2024-07-26 15:10:41.636703,RX,00087402 DBG CV   4:	0
2024-07-26 15:10:41.689140,RX,00087466 DBG CV   5:	0
2024-07-26 15:10:41.767498,RX,00087530 DBG CV   6:	0
2024-07-26 15:10:41.822460,RX,00087583 DBG CH*  1:	0
2024-07-26 15:10:41.899851,RX,00087647 DBG CV   7:	0
2024-07-26 15:10:41.952520,RX,00087711 DBG CV   8:	0
2024-07-26 15:10:42.006469,RX,00087775 DBG CV   9:	0
2024-07-26 15:10:42.057861,RX,00087828 DBG CH*  16:	621
2024-07-26 15:10:42.136367,RX,00087892 DBG CV  10:	0
2024-07-26 15:10:42.187751,RX,00087956 DBG CV  11:	0
2024-07-26 15:10:42.264085,RX,00088020 DBG CV  12:	0
2024-07-26 15:10:42.315674,RX,00088084 DBG CV   1:	0
2024-07-26 15:10:42.391969,RX,00088148 DBG CV   2:	0
2024-07-26 15:10:42.443212,RX,00088212 DBG CV   3:	0
2024-07-26 15:10:42.495168,RX,00088265 DBG CH*  0:	292
2024-07-26 15:10:42.547380,RX,00088329 DBG CV   4:	0
2024-07-26 15:10:42.626109,RX,00088393 DBG CV   5:	0
2024-07-26 15:10:42.678716,RX,00088457 DBG CV   6:	0
2024-07-26 15:10:42.757469,RX,00088510 DBG CH*  1:	0
2024-07-26 15:10:42.810903,RX,00088574 DBG CV   7:	0
2024-07-26 15:10:42.889725,RX,00088638 DBG CV   8:	0
2024-07-26 15:10:42.941576,RX,00088702 DBG CV   9:	0
2024-07-26 15:10:42.994520,RX,00088755 DBG CH*  16:	621
2024-07-26 15:10:43.046591,RX,00088819 DBG CV  10:	0
2024-07-26 15:10:43.126476,RX,00088883 DBG CV  11:	0
2024-07-26 15:10:43.177797,RX,00088947 DBG CV  12:	0
2024-07-26 15:10:43.258941,RX,00089011 DBG CV   1:	0
2024-07-26 15:10:43.311136,RX,00089075 DBG CV   2:	0
2024-07-26 15:10:43.365189,RX,00089139 DBG CV   3:	0
2024-07-26 15:10:43.420679,RX,00089192 DBG CH*  0:	292
2024-07-26 15:10:43.497831,RX,00089256 DBG CV   4:	0
2024-07-26 15:10:43.549784,RX,00089320 DBG CV   5:	0
2024-07-26 15:10:43.627569,RX,00089384 DBG CV   6:	0
2024-07-26 15:10:43.678763,RX,00089437 DBG CH*  1:	0
2024-07-26 15:10:43.730634,RX,00089501 DBG CV   7:	0
2024-07-26 15:10:43.807437,RX,00089565 DBG CV   8:	0
2024-07-26 15:10:43.858821,RX,00089629 DBG CV   9:	0
2024-07-26 15:10:43.910178,RX,00089682 DBG CH*  16:	621
2024-07-26 15:10:43.989028,RX,00089746 DBG CV  10:	0
2024-07-26 15:10:44.144635,RX,00089910 DBG CV  11:	0
2024-07-26 15:10:44.196231,RX,00089974 DBG CV  12:	0
2024-07-26 15:10:44.273642,RX,00090038 DBG CV   1:	0
2024-07-26 15:10:44.326543,RX,00090102 DBG CV   2:	0
2024-07-26 15:10:44.405150,RX,00090166 DBG CV   3:	0
2024-07-26 15:10:44.457903,RX,00090219 DBG CH*  0:	292
2024-07-26 15:10:44.509089,RX,00090283 DBG CV   4:	0
2024-07-26 15:10:44.574550,RX,00090347 DBG CV   5:	0
2024-07-26 15:10:44.641554,RX,00090411 DBG CV   6:	0
2024-07-26 15:10:44.695121,RX,00090464 DBG CH*  1:	0
2024-07-26 15:10:44.777662,RX,00090528 DBG CV   7:	0
2024-07-26 15:10:44.828189,RX,00090592 DBG CV   8:	0
2024-07-26 15:10:44.905776,RX,00090656 DBG CV   9:	0
2024-07-26 15:10:44.932303,RX,00090709 DBG CH*  16:	621
2024-07-26 15:10:45.008908,RX,00090773 DBG CV  10:	0
2024-07-26 15:10:45.060857,RX,00090837 DBG CV  11:	0
2024-07-26 15:10:45.138853,RX,00090901 DBG CV  12:	0
2024-07-26 15:10:45.189441,RX,00090965 DBG CV   1:	0
2024-07-26 15:10:45.266859,RX,00091029 DBG CV   2:	0
2024-07-26 15:10:45.318350,RX,00091093 DBG CV   3:	0
2024-07-26 15:10:45.375808,RX,00091146 DBG CH*  0:	292
2024-07-26 15:10:45.442211,RX,00091210 DBG CV   4:	0
2024-07-26 15:10:45.507347,RX,00091274 DBG CV   5:	0
2024-07-26 15:10:45.565860,RX,00091338 DBG CV   6:	0
2024-07-26 15:10:45.623010,RX,00091391 DBG CH*  1:	0
2024-07-26 15:10:45.699967,RX,00091455 DBG CV   7:	0
2024-07-26 15:10:45.752314,RX,00091519 DBG CV   8:	0
2024-07-26 15:10:45.829565,RX,00091583 DBG CV   9:	0
2024-07-26 15:10:45.882364,RX,00091636 DBG CH*  16:	621
2024-07-26 15:10:45.935743,RX,00091700 DBG CV  10:	0
2024-07-26 15:10:45.989820,RX,00091764 DBG CV  11:	0
2024-07-26 15:10:46.066358,RX,00091828 DBG CV  12:	0
2024-07-26 15:10:46.118993,RX,00091892 DBG CV   1:	0
2024-07-26 15:10:46.196859,RX,00091956 DBG CV   2:	0
2024-07-26 15:10:46.249074,RX,00092020 DBG CV   3:	0
2024-07-26 15:10:46.301526,RX,00092073 DBG CH*  0:	292
2024-07-26 15:10:46.358125,RX,00092137 DBG CV   4:	0
2024-07-26 15:10:46.427891,RX,00092201 DBG CV   5:	0
2024-07-26 15:10:46.491626,RX,00092265 DBG CV   6:	0
2024-07-26 15:10:46.548778,RX,00092318 DBG CH*  1:	0
2024-07-26 15:10:46.625138,RX,00092382 DBG CV   7:	0
2024-07-26 15:10:46.676914,RX,00092446 DBG CV   8:	0
2024-07-26 15:10:46.755143,RX,00092510 DBG CV   9:	0
2024-07-26 15:10:46.810176,RX,00092563 DBG CH*  16:	620
2024-07-26 15:10:46.861446,RX,00092627 DBG CV  10:	0
2024-07-26 15:10:46.915144,RX,00092691 DBG CV  11:	0
2024-07-26 15:10:46.996135,RX,00092755 DBG CV  12:	0
2024-07-26 15:10:47.049832,RX,00092819 DBG CV   1:	0
2024-07-26 15:10:47.129409,RX,00092883 DBG CV   2:	0
2024-07-26 15:10:47.180379,RX,00092947 DBG CV   3:	0
2024-07-26 15:10:47.234526,RX,00093000 DBG CH*  0:	292
2024-07-26 15:10:47.295158,RX,00093064 DBG CV   4:	0
2024-07-26 15:10:47.362651,RX,00093128 DBG CV   5:	0
2024-07-26 15:10:47.426590,RX,00093192 DBG CV   6:	0
2024-07-26 15:10:47.478018,RX,00093245 DBG CH*  1:	0
2024-07-26 15:10:47.555449,RX,00093309 DBG CV   7:	0
2024-07-26 15:10:47.611301,RX,00093373 DBG CV   8:	0
2024-07-26 15:10:47.688822,RX,00093437 DBG CV   9:	0
2024-07-26 15:10:47.714831,RX,00093490 DBG CH*  16:	621
2024-07-26 15:10:47.791699,RX,00093554 DBG CV  10:	0
2024-07-26 15:10:47.842971,RX,00093618 DBG CV  11:	0
2024-07-26 15:10:47.920231,RX,00093682 DBG CV  12:	0
2024-07-26 15:10:47.971391,RX,00093746 DBG CV   1:	0
2024-07-26 15:10:48.048493,RX,00093810 DBG CV   2:	0
2024-07-26 15:10:48.100013,RX,00093874 DBG CV   3:	0
2024-07-26 15:10:48.161733,RX,00093927 DBG CH*  0:	292
